bank_IDRSSD,name,doc_id,event_date,t0,CAR,alpha,beta,n_est,delisted_flag,S,S_norm,n_design,char_quarter,char_lookahead,filing_type,uninsured_share,size,ROA,NPL_ratio,equity_ratio,deposit_reliance,failed
697978,COMMUNITY BANK OF THE CHESAPEAKE,3,2022-02-18,2022-02-18,0.005926428054605445,0.00033986372823941385,0.5890923618147835,200,False,1.0,0.0405,3,2021-12-31,False,041,0.24911800883909324,14.659592252028638,0.012413574272703938,0.0050882247589976795,0.101709876126528,0.9856318923265431,False
3401970,FIRST BANK,3,2022-02-18,2022-02-18,0.007179592265459529,0.0009754772802128245,0.7076041715200083,200,False,1.0,0.0405,3,2021-12-31,False,041,0.4411894058550971,14.735912029160302,0.014113862178912624,0.006155329260399311,0.10622882223544775,0.942490568863343,False
3284070,ALLY BANK,3,2022-02-18,2022-02-18,0.0205397336949357,-0.00020857351325239518,1.3407464106526201,200,False,1.0,0.0405,3,2021-12-31,False,031,0.1549857647583439,18.967761148377527,0.021386413609535932,0.011331514190944593,0.09678856613817845,0.9338343167214417,False
3109043,BANKWELL BANK,3,2022-02-18,2022-02-18,0.005473771086573444,0.000920423243383516,0.6914088255859303,200,False,1.0,0.0405,3,2021-12-31,False,041,0.48962903355068693,14.712596044074367,0.012654718046684024,0.009323655744055847,0.09243836253208533,0.9586439596629444,False
762447,"FIRST MID BANK & TRUST, NATIONAL ASSOCIATION",3,2022-02-18,2022-02-18,-0.00704694218728935,-0.0004526035865526866,0.9574803726002973,200,False,1.0,0.0405,3,2021-12-31,False,041,0.3345957030906331,15.599077896465742,0.008255016595396307,0.004531321681792346,0.11515702780417836,0.9497569478799098,False
1216022,SYNCHRONY BANK,3,2022-02-18,2022-02-18,-0.016983455149978476,0.00016848952583458566,1.4010269223490248,200,False,1.0,0.0405,3,2021-12-31,False,041,0.15456297706992675,18.27060176349516,0.046604852203011714,0.011364508945711433,0.13567810001859082,0.8753007918050197,False
3303298,"CITIZENS BANK, NATIONAL ASSOCIATION",3,2022-02-18,2022-02-18,-0.022418177746362872,0.00022791694845089247,1.3673826950772814,200,False,1.0,0.0405,3,2021-12-31,False,031,0.45759598114183425,19.052322861784,0.012272390359322063,0.009947806343774407,0.12092258677566331,0.9500610816924465,False
177920,"MIDDLEFIELD BANKING COMPANY, THE",3,2022-02-18,2022-02-18,-0.004784347547513562,0.0008059202881115227,0.4926256531118295,200,False,1.0,0.0405,3,2021-12-31,False,041,0.347400024841209,14.10044134911025,0.015596350974301895,0.0049443292339189735,0.11325216031045297,0.9901050139006448,False
371924,COMMUNITY BANK,3,2022-02-18,2022-02-18,-0.031142581664919823,0.00041895097989074593,0.2337463198284015,200,False,1.0,0.0405,3,2021-12-31,False,051,0.36087475053306617,14.16870856435507,0.007924906558172762,0.0048618920920536525,0.08869194085752237,0.9597679885921301,False
3221468,VERITEX COMMUNITY BANK,3,2022-02-18,2022-02-18,0.021707808252397945,0.0005671212157256196,1.3701160031646802,200,False,1.0,0.0405,3,2021-12-31,False,041,0.6116758223587859,16.09319816488281,0.01545299058375356,0.007997135080702019,0.15329893617032184,0.8970432287669671,False
3637685,FIRST FOUNDATION BANK,3,2022-02-18,2022-02-18,0.020580442729185293,-5.7333989400894934e-05,1.262882262371658,200,False,1.0,0.0405,3,2021-12-31,False,041,0.6510019744659561,16.135120993795333,0.010540212949424144,0.0011241653295155627,0.10535651278334589,0.9716854458571954,False
866000,GLENS FALLS NATIONAL BANK AND TRUST COMPANY,3,2022-02-18,2022-02-18,0.0035652113132798747,0.00011851016890820441,0.8192793723525328,200,False,1.0,0.0405,3,2021-12-31,False,041,0.2718974198057366,14.969272429306587,0.011812576022934321,0.003685397113479235,0.0923120309290318,0.9746475016064912,False
766164,"TBK BANK, SSB",3,2022-02-18,2022-02-18,0.05490160909418921,0.0011406668953033135,1.7350412911221742,200,False,1.0,0.0405,3,2021-12-31,False,041,0.36131946909992324,15.597715359720748,0.02056320561607082,0.011140282831880411,0.15787694484805093,0.9398602231386514,False
403179,FIRST FED BANK,3,2022-02-18,2022-02-18,-0.02574476182514886,0.0007445331363146007,0.23650243402139104,200,False,1.0,0.0405,3,2021-12-31,False,051,0.2968078583463774,14.466496827221468,0.00876380949301435,0.0010187137421702847,0.10360737883136342,0.933699719159795,False
917742,"ASSOCIATED BANK, NATIONAL ASSOCIATION",3,2022-02-18,2022-02-18,-0.01121714791850114,1.2598692377766518e-05,1.1845207525537096,200,False,1.0,0.0405,3,2021-12-31,False,041,0.5583767331190419,17.37250323775589,0.010302984439127038,0.005588429029685135,0.11277041169578907,0.9164106665130323,False
3650808,LIVE OAK BANKING COMPANY,3,2022-02-18,2022-02-18,0.0060923382248659905,0.0009312483919936061,1.7812090340293834,200,False,1.0,0.0405,3,2021-12-31,False,041,0.16589238008502435,15.91173436140157,0.01752097717245551,0.012207242149145927,0.08191591528913607,0.9536653834469612,False
139656,EQUITY BANK,3,2022-02-18,2022-02-18,-0.011040965291715447,0.0006685379849794612,0.9504808437180223,200,False,1.0,0.0405,3,2021-12-31,False,041,0.3410116336294362,15.452772175996953,0.011857643697656831,0.009372623495929067,0.11175820918283191,0.9744914885859348,False
422433,FIRST GUARANTY BANK,3,2022-02-18,2022-02-18,0.0111459357254312,0.0011711466969915596,0.35875286129544476,200,False,1.0,0.0405,3,2021-12-31,False,041,0.49959813732518205,14.871334684359386,0.010240601069531367,0.009651012175372413,0.08881716621850629,0.9933498838511033,False
3532641,SMARTBANK,3,2022-02-18,2022-02-18,-0.004788001187559263,0.0007759818538972909,0.8684124435743013,200,False,1.0,0.0405,3,2021-12-31,False,041,0.32229360581255523,15.342913345846565,0.008145763599393686,0.0019066140794463296,0.10047071359068803,0.9737998411936062,False
2941068,NICOLET NATIONAL BANK,3,2022-02-18,2022-02-18,0.015468777967861745,-0.00020426933182410571,0.8286152834948584,200,False,1.0,0.0405,3,2021-12-31,False,041,0.3082105177104291,15.854950992062292,0.007450652179258518,0.009146498720538358,0.12916931368991635,0.9868465872420173,False
773247,MIDLAND STATES BANK,3,2022-02-18,2022-02-18,-0.000550624124027589,-0.000433672478131657,0.8240344915286497,200,False,1.0,0.0405,3,2021-12-31,False,041,0.41580004283987726,15.82160718244374,0.011795015551013808,0.006766223175222714,0.10872433262194048,0.9279376766442412,False
40499,HARBORONE BANK,3,2022-02-18,2022-02-18,0.0284887582551289,-4.5206579913181556e-05,1.0541422543909653,200,False,1.0,0.0405,3,2021-12-31,False,041,0.32621573182590025,15.313342268764249,0.013668659668129255,0.009891675505525712,0.12426145722411226,0.9542748016169397,False
980661,FIRST HAWAIIAN BANK,3,2022-02-18,2022-02-18,0.020628129823841865,-0.00035333211872541,1.2554891456138244,200,False,1.0,0.0405,3,2021-12-31,False,031,0.47261331601967815,17.03407045293188,0.01086887325968527,0.0011010961820205412,0.10575056448831056,0.9768118499591976,False
436159,FIRSTBANK,3,2022-02-18,2022-02-18,0.01331776126393207,-0.0006222646822738897,1.2368327376946984,200,False,1.0,0.0405,3,2021-12-31,False,041,0.5446039439284492,16.347799317586244,0.015168247449129016,0.0062846383550808705,0.11325379973138394,0.9732212095018924,False
795968,BANK OF HAWAII,3,2022-02-18,2022-02-18,0.014150418672512493,-0.0006734236806419123,1.1000882085127628,200,False,1.0,0.0405,3,2021-12-31,False,031,0.47116183627964453,16.940276254678047,0.011194853533333073,0.0019863546777741043,0.06972109286387965,0.9621313968336302,False
321273,AFFINITY BANK,3,2022-02-18,2022-02-18,0.011309898881591156,0.0011769959005372354,0.09682329740796927,200,False,1.0,0.0405,3,2021-12-31,False,051,0.22600127399313832,13.57953122939749,0.009769599023546557,0.011936707214391818,0.1306500277919516,0.9122747993766476,False
214414,"FARMERS & MERCHANTS STATE BANK, THE",3,2022-02-18,2022-02-18,0.009330743636031973,0.0012655763465116183,0.4966094478536273,200,False,1.0,0.0405,3,2021-12-31,False,041,0.18994944275070758,14.774162067823905,0.008915039125028707,0.004329986118952375,0.1297603651899392,0.9680897230915096,False
129732,BYLINE BANK,3,2022-02-18,2022-02-18,0.01594023766225405,0.0010522095677001268,1.1338048479555811,200,False,1.0,0.0405,3,2021-12-31,False,041,0.3352525706160443,15.715442884507489,0.014790196369963272,0.007168612226909493,0.1313150274880853,0.8975673533540777,False
3835454,ROYAL BUSINESS BANK,3,2022-02-18,2022-02-18,-0.06991266185621807,0.0007661649994877364,1.1452200866512456,200,False,1.0,0.0405,3,2021-12-31,False,041,0.5888192953561011,15.255940295926534,0.01518267570710312,0.0061657679249051325,0.13511821167978288,0.9488323886196227,False
3595271,"BANK OF PRINCETON, THE",3,2022-02-18,2022-02-18,-0.00824907081710099,0.0001375486727264415,0.45133627972884405,200,False,1.0,0.0405,3,2021-12-31,False,041,0.33655846167463266,14.33886654776508,0.013323600062097006,0.000880041702742135,0.1283280855042597,0.9830324823856896,False
736206,CAMBRIDGE TRUST COMPANY,3,2022-02-18,2022-02-18,0.016974735392050154,0.00022317415080321763,0.7937234336700314,200,False,1.0,0.0405,3,2021-12-31,False,051,0.5085642946892228,15.402952727982324,0.011066968540785923,0.0016219979786761172,0.08734259046103407,0.9725459844399991,False
1007819,"FIDELITY DEPOSIT AND DISCOUNT BANK, THE",3,2022-02-18,2022-02-18,0.020092224007733805,-0.0010656456398364478,1.1255214952336794,200,False,1.0,0.0405,3,2021-12-31,False,051,0.40837825634220737,14.699649929821344,0.01094882068652154,0.0020555643895990624,0.08748316741707629,0.9824671632764659,False
963945,MERCHANTS BANK OF INDIANA,3,2022-02-18,2022-02-18,-0.03131138264946402,0.0005041180471163129,1.0535296429758245,200,False,1.0,0.0405,3,2021-12-31,False,041,0.5926186216205891,16.21287832802117,0.02059540672312735,6.589748770338023e-05,0.09978234885506439,0.8886401085077636,False
2705895,METROPOLITAN COMMERCIAL BANK,3,2022-02-18,2022-02-18,-0.023440143550527915,0.0030546865221593974,1.456044087622006,200,False,1.0,0.0405,3,2021-12-31,False,051,0.8288355430902994,15.77767264029689,0.008826803911286122,0.0027570595545768875,0.07998433663968355,0.9904996143227793,False
3579589,ALLEGIANCE BANK,3,2022-02-18,2022-02-18,0.02154986265907223,-0.0004179066438622014,0.9587506499113023,200,False,1.0,0.0405,3,2021-12-31,False,041,0.5591979410181341,15.77507365139336,0.012239745464701942,0.00571664021631632,0.11598066352452698,0.9727163213804244,False
3271799,MERIDIAN BANK,3,2022-02-18,2022-02-18,-0.037629728635604695,0.0016909765431609052,0.4762499841246139,200,False,1.0,0.0405,3,2021-12-31,False,051,0.5886674980038935,14.353942399306849,0.02202393250990184,0.015734605295708762,0.1175998851351588,0.9584867895374618,False
979375,"STERLING BANK AND TRUST, FSB",3,2022-02-18,2022-02-18,0.03799477611207791,0.00010653831719417127,0.6486977212433167,200,False,1.0,0.0405,3,2021-12-31,False,041,0.19779655099823354,14.872364650122885,0.010072620038543012,0.038751755526907836,0.13272454605959397,0.9194470981992582,False
497570,LUTHER BURBANK SAVINGS,3,2022-02-18,2022-02-18,-0.019184240536425624,0.0008773571968640604,0.6344977550044179,200,False,1.0,0.0405,3,2021-12-31,False,041,0.4282343200610361,15.786393141083456,0.012972397411288939,0.00036411366825227345,0.1118631886713795,0.876176095221884,False
2757205,"MVB BANK, INC.",3,2022-02-18,2022-02-18,-0.004601920381709059,0.0011529993317974203,0.6845698819800473,200,False,1.0,0.0405,3,2021-12-31,False,041,0.7063855737721274,14.84122055760697,0.01734446008085118,0.012186082430670464,0.11527334331274705,0.9752569737865251,False
3378773,BRIDGEWATER BANK,3,2022-02-18,2022-02-18,-0.029650549724984997,7.582878730566491e-05,0.860099580412961,200,False,1.0,0.0405,3,2021-12-31,False,041,0.423379629935591,15.060548335288804,0.014000309812713033,0.0002569452624738562,0.11165926590511092,0.980882685642016,False
3357219,OPEN BANK,3,2022-02-18,2022-02-18,-0.016339617808769337,0.00101247570196329,0.7224941495274537,200,False,1.0,0.0405,3,2021-12-31,False,051,0.5141005807365716,14.3616345973371,0.016979545312380544,0.002281523789980106,0.09422327094294511,0.9824985117020821,False
3281510,UNITED BUSINESS BANK,3,2022-02-18,2022-02-18,0.0010868362136212725,0.00027683555421173983,0.29375821637167704,200,False,1.0,0.0405,3,2021-12-31,False,051,0.4726275739815896,14.661333330944789,0.01003307446604867,0.004119402234947728,0.12838609825168013,0.9853104835215052,False
667757,ORIGIN BANK,3,2022-02-18,2022-02-18,0.06300347043777613,-0.00013434068486761533,0.9961956414216326,200,False,1.0,0.0405,3,2021-12-31,False,041,0.5538469808820746,15.869458378752155,0.013665224190716623,0.01309350136933072,0.0942969712108335,0.9349461529062933,False
2562164,COASTAL COMMUNITY BANK,3,2022-02-18,2022-02-18,-0.03421080938549135,0.002744030621867475,1.163305958658525,200,False,1.0,0.0405,3,2021-12-31,False,041,0.3600220921001062,14.783519353998525,0.010210821830237206,0.0009915645246116995,0.0766970145064168,0.9824776192962168,False
3158546,FIRST WESTERN TRUST BANK,3,2022-02-18,2022-02-18,0.015313262699264585,0.0007147771993906317,0.6796012137008,200,False,1.0,0.0405,3,2021-12-31,False,051,0.47686623105124637,14.74058103483313,0.008831718374684681,0.0021903357250734282,0.09255065133625635,0.9716852316386797,False
661308,AMALGAMATED BANK,3,2022-02-18,2022-02-18,0.00435100187702582,-0.00016002518966314123,1.0704477553738851,200,False,1.0,0.0405,3,2021-12-31,False,041,0.650581064656446,15.767147704987119,0.007597080993675751,0.008507437488317686,0.08594552089683764,0.988206055107718,False
83638,"AMERANT BANK, NATIONAL ASSOCIATION",3,2022-02-18,2022-02-18,-0.04060703498371388,0.00268857967746522,1.0507484889337646,200,False,1.0,0.0405,3,2021-12-31,False,031,0.3936002168591368,15.846582684447414,0.016040268403545725,0.008941291845231467,0.12046462896670722,0.8437850957526944,False
18854,BANK7,3,2022-02-18,2022-02-18,0.02392940210490798,0.0018192609915193285,0.4371717150120574,200,False,1.0,0.0405,3,2021-12-31,False,041,0.303244793189186,14.114823726209968,0.01716839692438166,0.010088787158665131,0.0939884293648605,0.9964652398891133,False
2808602,"CAPITAL BANK, NATIONAL ASSOCIATION",3,2022-02-18,2022-02-18,0.01194090276828356,0.0009447382952204359,1.033470000705827,200,False,1.0,0.0405,3,2021-12-31,False,041,0.49849787890045405,14.515698394832521,0.019368154305752703,0.006952983550804547,0.08356358151480713,0.9741584106385065,False
3614976,FVCBANK,3,2022-02-18,2022-02-18,-0.0027649657479976077,0.0007844712452175446,0.3718619903134915,200,False,1.0,0.0405,3,2021-12-31,False,051,0.5193718243725907,14.603065238308224,0.011463070088238707,0.002333345967580522,0.10147473970832774,0.9547735360298779,False
594947,"BANK FIRST, NATIONAL ASSOCIATION",3,2022-02-18,2022-02-18,0.009720104189724875,-0.00020489338479509744,0.6378106491554405,200,False,1.0,0.0405,3,2021-12-31,False,041,0.3190947091418753,14.89308475646615,0.016016095072586122,0.003876937854072417,0.11393187168196572,0.9737942613235799,False
3476192,CARTER BANK & TRUST,3,2022-02-18,2022-02-18,0.048622572067945034,0.00027087416757883676,1.2423922327428778,200,False,1.0,0.0405,3,2021-12-31,False,041,0.14771339808803174,15.234556434721831,0.008076599708456573,0.0026301781743925112,0.09730775977305582,0.9926649396875088,False
3248849,MAINSTREET BANK,3,2022-02-18,2022-02-18,-0.010047786014474317,0.00046730696663996584,0.401283573836306,200,False,1.0,0.0405,3,2021-12-31,False,041,0.48318393587946246,14.314470866464314,0.014366050438127805,0.0,0.13106129417707746,0.9868574131694184,False
289515,FARMERS AND MERCHANTS TRUST COMPANY OF CHAMBERSBURG,3,2022-02-18,2022-02-18,-0.007546125927098167,0.0002978758268200389,-0.004712707767204402,200,False,1.0,0.0405,3,2021-12-31,False,051,0.22463220837260398,14.38842213528118,0.012170813167529687,0.007371917427336595,0.08884287617787748,0.991498681512773,False
2743244,RED RIVER BANK,3,2022-02-18,2022-02-18,-0.027394783860430875,-0.00021638767721041273,0.3956251737168538,200,False,1.0,0.0405,3,2021-12-31,False,041,0.41209178122904166,14.986295280172513,0.01038448489419517,0.00018896738505866283,0.08818919517373427,0.9944897444147484,False
575254,CITY BANK,3,2022-02-18,2022-02-18,-0.028528619875390536,0.0007220265240687768,0.8303135196177713,200,False,1.0,0.0405,3,2021-12-31,False,041,0.42330601242360366,15.176355307542373,0.0163229205079849,0.004215451830567316,0.11004527263336758,0.9902943954614586,False
419675,FIRST BANK RICHMOND,3,2022-02-18,2022-02-18,0.04353427945558659,0.0010733034497760108,0.2587072076558443,200,False,1.0,0.0405,3,2021-12-31,False,051,0.24944032802304136,14.050164410863175,0.010574382488803618,0.009500712760482902,0.12362877440447428,0.8327982052906386,False
3594005,CROSSFIRST BANK,3,2022-02-18,2022-02-18,-0.017955237116008996,0.0002576956955743326,0.969277004332635,200,False,1.0,0.0405,3,2021-12-31,False,041,0.537153802310612,15.540555273110012,0.012743792193946236,0.007406349259306336,0.11509945531370239,0.9463568192045293,False
933256,"ALERUS FINANCIAL, NATIONAL ASSOCIATION",3,2022-02-18,2022-02-18,-0.015826024106876613,-0.0007092804647820852,1.0355142644791389,200,False,1.0,0.0405,3,2021-12-31,False,041,0.6091804827226024,15.03652925209841,0.016705695679871648,0.0012175050290660623,0.1009331571620697,0.9848747479015304,False
426534,HEARTLAND BANK AND TRUST COMPANY,3,2022-02-18,2022-02-18,0.0035112180358972955,0.00044272212591502113,0.7220923982339541,200,False,1.0,0.0405,3,2021-12-31,False,041,0.22506980176484798,15.276700866418171,0.014202215310844965,0.0011223210125563406,0.10701219738497567,0.9775071050086642,False
3437456,METRO CITY BANK,3,2022-02-18,2022-02-18,-0.041806661418551404,0.0026766181387449183,0.8744485172171295,200,False,1.0,0.0405,3,2021-12-31,False,041,0.31486241650455676,14.95071832199062,0.019905392985455458,0.00362611744859348,0.09009936307369963,0.8146234063360536,False
324340,CHOICEONE BANK,3,2022-02-18,2022-02-18,-0.014614253372686337,0.00038934492212131167,0.23594025907658966,200,False,1.0,0.0405,3,2021-12-31,False,041,0.34102076655321595,14.675758629784248,0.009423174307571834,0.0016167195749374785,0.10003735594376217,0.9730318095750262,False
128904,EASTERN BANK,3,2022-02-18,2022-02-18,0.035432675229358224,-0.00013476666978471072,1.0342430039448365,200,False,1.0,0.0405,3,2021-12-31,False,041,0.5268702432460507,16.972095403413064,0.006425478228486083,0.0028542860185023135,0.1383610194465479,0.977418691989858,False
395238,SYNOVUS BANK,3,2022-02-18,2022-02-18,0.013107525814036528,-0.00026711120395561325,1.6037202411857197,200,False,1.0,0.0405,3,2021-12-31,False,041,0.5217051450944442,17.862489296162742,0.013400669289025542,0.003439916530629565,0.0940389036784474,0.9612389677718273,False
933966,CITIZENS BUSINESS BANK,3,2022-02-18,2022-02-18,0.006608479364894535,-0.0004304528503488465,0.9002337147697135,200,False,1.0,0.0405,3,2021-12-31,False,041,0.6571046863462493,16.580767405076575,0.013668537017194168,0.0008740176018067594,0.12837201559718844,0.9417422682802747,False
2708122,VIRGINIA NATIONAL BANK,3,2022-02-18,2022-02-18,-0.03351706793029527,0.0003706424672590891,0.43808575361888785,192,False,1.0,0.0405,3,2021-12-31,False,051,0.276640612133163,14.49391002360394,0.005901393449402529,0.0012203039734793551,0.08302342137725228,0.9945498463011281,False
2867337,FIVE STAR BANK,3,2022-02-18,2022-02-18,-6.430630169606015e-05,0.0011243886407332035,0.9312298478261621,170,False,1.0,0.0405,3,2021-12-31,False,041,0.6091722284626052,14.754373411874548,0.0183647546881746,0.0003017793155213276,0.1006839072188816,0.9964820213461726,False
3146150,U.S. CENTURY BANK,3,2022-02-18,2022-02-18,-0.04561576536313369,0.0029583600808921434,0.10005499395940762,115,False,1.0,0.0405,3,2021-12-31,False,031,0.49779795085874273,14.432823122732788,0.011368766717783056,0.0009999319374059412,0.10998042546167916,0.966292979209014,False
176101,ORANGE BANK & TRUST COMPANY,3,2022-02-18,2022-02-18,-0.0016781980167395183,0.001702947073609406,0.5333443539239419,106,False,1.0,0.0405,3,2021-12-31,False,041,0.47894143981663745,14.573224228020672,0.010031438183213313,0.0046018825672046754,0.08056415297134659,0.9893541634591169,False
60143,COMERICA BANK,3,2022-02-18,2022-02-18,-0.027041933004256797,0.0009479172464986792,1.3349275312403097,200,False,1.0,0.0405,3,2021-12-31,False,031,0.6752436507652483,18.36725886995629,0.012194350091774088,0.005903714674078432,0.08616215531973248,0.9676670899226596,False
601050,COMMERCE BANK,3,2022-02-18,2022-02-18,0.023059381538509248,-0.0006870337952753308,1.0125271337514008,200,False,1.0,0.0405,3,2021-12-31,False,041,0.4505735606368127,17.41325042574587,0.01392366130748846,0.001375241077133224,0.08208272894571036,0.8969656285969501,False
682563,FROST BANK,3,2022-02-18,2022-02-18,-0.0013114233747441827,0.00014950466582893345,1.2941592538350155,200,False,1.0,0.0405,3,2021-12-31,False,041,0.556096901462254,17.746427267939517,0.008872570621317022,0.005658273483463219,0.08273467506734451,0.9248309155342894,False
723112,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",3,2022-02-18,2022-02-18,-0.008522201037063132,0.0005547289189104824,1.29933835072409,200,False,1.0,0.0405,3,2021-12-31,False,031,0.6224999508357728,19.161173164328776,0.013695841831814446,0.008407804853185454,0.10951137853639482,0.9441146336730023,False
233031,REGIONS BANK,3,2022-02-18,2022-02-18,-0.009518071910273698,1.3250609767551419e-05,1.4238637702608372,200,False,1.0,0.0405,3,2021-12-31,False,031,0.3965078049160697,18.90429754211752,0.01616592577978088,0.007355757316331358,0.10912924725481371,0.9767185953644814,False
342634,TRUSTMARK NATIONAL BANK,3,2022-02-18,2022-02-18,-0.001913827351988917,-0.00043423193620541233,1.1206583402158048,200,False,1.0,0.0405,3,2021-12-31,False,041,0.4320268353314717,16.68302978566847,0.008720639920187885,0.012761641209786498,0.10512752028198886,0.9630914487673448,False
501105,MANUFACTURERS AND TRADERS TRUST COMPANY,3,2022-02-18,2022-02-18,0.012924800584766322,-4.1092635360786915e-06,1.190375880225354,200,False,1.0,0.0405,3,2021-12-31,False,031,0.5407365886970902,18.856464682559515,0.011903570870119468,0.032535205218655626,0.10836112574058498,0.9699291062589073,False
165628,FIRST FINANCIAL BANK,3,2022-02-18,2022-02-18,-0.005957492074672921,-0.00015126980497030015,1.2089697843727967,200,False,1.0,0.0405,3,2021-12-31,False,041,0.4102949206921165,16.60324641839046,0.013976066163680955,0.005208214273333962,0.15056174822778273,0.9368736325375631,False
991340,1ST SOURCE BANK,3,2022-02-18,2022-02-18,-0.008387629991921147,-5.326982702598718e-05,1.0317281357182204,200,False,1.0,0.0405,3,2021-12-31,False,041,0.4004693117878282,15.906881164580408,0.015152784015422917,0.0075171219394055185,0.1120591096545901,0.9360953107560944,False
485559,FIRST HORIZON BANK,3,2022-02-18,2022-02-18,0.3053343834346885,-0.00044456196715699734,1.4149504743687265,200,False,1.0,0.0405,3,2021-12-31,False,041,0.511588449866618,18.301431344960573,0.012536931474649324,0.006095743952058054,0.09774868004119171,0.9447083642506069,False
451965,"WELLS FARGO BANK, NATIONAL ASSOCIATION",3,2022-02-18,2022-02-18,-0.0648857911328992,0.0009111717996466179,1.2106736867860193,200,False,1.0,0.0405,3,2021-12-31,False,031,0.5188080299894722,21.299600510734418,0.009877471475197583,0.01476645513238495,0.09615319774498962,0.9478805144612966,False
12311,"HUNTINGTON NATIONAL BANK, THE",3,2022-02-18,2022-02-18,-0.009906457681427889,-0.00032980815441687253,1.3429917755714558,200,False,1.0,0.0405,3,2021-12-31,False,031,0.3740190358258096,18.971194444717064,0.008600296900437808,0.008165954422197674,0.10894235507437383,0.9498098722587339,False
852218,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",3,2022-02-18,2022-02-18,-0.06760536931184143,-2.4205187179038358e-05,0.9122724163527227,200,False,1.0,0.0405,3,2021-12-31,False,031,0.4780308405412391,21.919301827931555,0.011507471162528251,0.009160395389943472,0.09157836359556841,0.84871341390953,False
541101,"BANK OF NEW YORK MELLON, THE",3,2022-02-18,2022-02-18,-0.14370602961163115,0.0010230779075980523,0.9428504113850908,200,False,1.0,0.0405,3,2021-12-31,False,031,0.5787718240478237,19.691073111646126,0.006296582216295881,0.0016431471099942006,0.07971927854586287,0.9511480140439927,False
210434,"NORTHERN TRUST COMPANY, THE",3,2022-02-18,2022-02-18,-0.08001053061581173,0.0005853505826442172,1.106013684789954,200,False,1.0,0.0405,3,2021-12-31,False,031,0.2982197051704546,19.029051223319225,0.008459853830352469,0.0037205996002230403,0.060513520691852354,0.9368862674485764,False
1394676,AMERICAN EXPRESS NATIONAL BANK,3,2022-02-18,2022-02-18,0.004867401009159882,0.0004036655947814825,1.2606902871860541,200,False,1.0,0.0405,3,2021-12-31,False,031,0.20041005462983194,18.654409189098498,0.0559684098819839,0.0029502753153608503,0.09761365813109728,0.8019398520290496,False
480228,"BANK OF AMERICA, NATIONAL ASSOCIATION",3,2022-02-18,2022-02-18,-0.05685818996931431,0.0006453588343034454,1.0298639374849943,200,False,1.0,0.0405,3,2021-12-31,False,031,0.47823237238601235,21.64733622863939,0.010442444508389478,0.006161492965365204,0.09383792579950585,0.9392400151022865,False
817824,"PNC BANK, NATIONAL ASSOCIATION",3,2022-02-18,2022-02-18,-0.025078059851361308,0.0005369629574682742,1.0801999833817295,200,False,1.0,0.0405,3,2021-12-31,False,031,0.46657145069776557,20.128882005315365,0.009177058921451648,0.013542788968321439,0.09528039558202711,0.9290386341473618,False
280110,KEYBANK NATIONAL ASSOCIATION,3,2022-02-18,2022-02-18,-0.027022362323285427,0.0005821129509320718,1.2523768605750294,200,False,1.0,0.0405,3,2021-12-31,False,031,0.5335964333460117,19.030325156059828,0.014113769696489533,0.0053019544695874846,0.09250773468707416,0.9288249703437601,False
504713,U.S. BANK NATIONAL ASSOCIATION,3,2022-02-18,2022-02-18,-0.0126640254621835,-4.9830483800995646e-05,1.0072913049228565,200,False,1.0,0.0405,3,2021-12-31,False,031,0.47488817049490606,20.15083889246553,0.014351785738506533,0.008634198815110456,0.09122583000315282,0.9086168559474279,False
34537,SEACOAST NATIONAL BANK,3,2022-02-18,2022-02-18,-0.002087545092801143,-0.0005819644261874696,1.235299625054107,200,False,1.0,0.0405,3,2021-12-31,False,041,0.3789230895280201,16.085769340696782,0.013036276121664473,0.005156946155834825,0.13266633656637444,0.9607392294154137,False
476810,"CITIBANK, N.A.",3,2022-02-18,2022-02-18,-0.09233935353155881,-0.0010970949832901761,0.9399686558797475,200,False,1.0,0.0405,3,2021-12-31,False,031,0.38131889905342925,21.23562648196422,0.011000301337085969,0.007549515131019733,0.09933040862626832,0.8882917808702295,False
852320,TRUIST BANK,3,2022-02-18,2022-02-18,-0.007835498037845959,-0.00021593038805065972,1.2715409523850048,200,False,1.0,0.0405,3,2021-12-31,False,031,0.47003244281049567,20.085579852989937,0.010537090786620601,0.010083888860179491,0.12294092493292515,0.9236308565856521,False
35301,STATE STREET BANK AND TRUST COMPANY,3,2022-02-18,2022-02-18,-0.13113141062872985,0.0003468434076367531,1.2890361432318114,200,False,1.0,0.0405,3,2021-12-31,False,031,0.5715381223519488,19.555506021975766,0.008541678052355953,0.0,0.0894384738782819,0.9207850530641642,False
17147,FIRST MERCHANTS BANK,3,2022-02-18,2022-02-18,0.03033428654549727,-0.0008891325067735912,1.1948185755537528,200,False,1.0,0.0405,3,2021-12-31,False,041,0.48163425815055894,16.551959989588152,0.013951573004183813,0.004757891669858408,0.12288629638425631,0.9498630362872942,False
572374,GREAT SOUTHERN BANK,3,2022-02-18,2022-02-18,0.017816201824282046,-3.205923749546928e-05,0.900875329039977,200,False,1.0,0.0405,3,2021-12-31,False,041,0.7071776585657273,15.51204592701638,0.01512589791228805,0.0013301483030736653,0.123252273366801,0.9631848002882104,False
