doc_id,event_date,t0,CAR_aug,alpha_aug,n_est_aug,delisted_flag,b_mktrf,b_banks_x,b_d_dgs2,name,bank_IDRSSD,S,S_norm,char_quarter,uninsured_share,size,ROA,NPL_ratio,equity_ratio,deposit_reliance,CAR_mkt,beta_mkt,n_est_mkt,vulnerability_score,is_trust_or_specialized
1,2022-01-20,2022-01-20,-0.03128629867513602,0.00046977172552026947,200,False,-0.17704372641220342,0.6554815642119887,-0.06551483544151593,ACNB BANK,5210,0.1231,0.0243,2021-12-31,0.2720878512260935,14.835326362100108,0.0100090742399783,0.004228828657301,0.0962904535821608,0.9742291678057358,-0.0322357171656847,0.5096609849179373,200,-0.0115874644665386,False
1,2022-01-20,2022-01-20,0.0026739620864597753,-0.0005503492066436918,200,False,-0.1785175582226605,1.5659518052091057,-0.03868051485614302,"BANKUNITED, NATIONAL ASSOCIATION",3938186,0.1231,0.0243,2021-12-31,0.670576859592601,17.390256486974533,0.0127690889363547,0.0394221717073385,0.0971019280547509,0.9196586748085848,0.0140784845999788,1.4970144930303706,200,-0.0201652274367269,False
1,2022-01-20,2022-01-20,-0.03720897543275657,0.001080919128040985,200,False,-0.3255925119216122,0.9674632544961392,0.01883359266722492,"FARMERS NATIONAL BANK OF CANFIELD, THE",680813,0.1231,0.0243,2021-12-31,0.348372487799463,15.23249124077649,0.0121295199008497,0.0069341179583593,0.1099960529965223,0.9914016877906092,-0.0258912836909681,0.7019045334936355,200,-0.0099194211626943,False
1,2022-01-20,2022-01-20,0.03228679150857994,0.0006648774588994292,200,False,0.15012104096880058,0.5941379091959594,-0.013186919867607774,LCNB NATIONAL BANK,785923,0.1231,0.0243,2021-12-31,0.2464994881790219,14.457321285310604,0.0111641660324287,0.001122352485861,0.1234005888675195,0.9783898450104384,0.0359037692985797,0.7795715411434466,200,-0.0176609426194181,False
1,2022-01-20,2022-01-20,-0.053602541044623656,0.0009204465397609924,200,False,-0.010695386237219398,0.031310653080551115,0.0759459858693957,BANK OF THE JAMES,2787770,0.1231,0.0243,2021-12-31,0.2577129550685614,13.792759708930236,0.0083876723007326,0.0016307385673089,0.0792864698528704,0.9891333695554348,-0.0449003189735486,0.0336450249174824,200,-0.0030290183498984,False
1,2022-01-20,2022-01-20,-0.1347095424790253,0.00044417906499684407,200,False,-0.2167194619182405,0.9501252474577424,0.006738196000317334,HOMESTREET BANK,258771,0.1231,0.0243,2021-12-31,0.397093806267797,15.783835605636602,0.0166212299592829,0.0042520730819172,0.1089378818094295,0.9673051071317994,-0.1253271576725331,0.7872929711139519,200,-0.0167110496780003,False
1,2022-01-20,2022-01-20,0.029063833917040937,0.0009475855115586899,200,False,0.027876901867600917,0.7713232566734206,0.007794557171208,HOMETRUST BANK,212577,0.1231,0.0243,2021-12-31,0.2355246877312493,15.069020961346297,0.0064723034234116,0.0022264766311085,0.1112605232030793,0.9650324422711324,0.0365725597046002,0.8442109391777486,200,-0.0213705102815928,False
1,2022-01-20,2022-01-20,0.013767706967714389,0.0003853799048441084,200,False,-0.2144338082004413,0.9505762588905249,0.06708741212347852,NBH BANK,4210227,0.1231,0.0243,2021-12-31,0.2778317557208075,15.787908084362344,0.0140327709568136,0.0024184711702847,0.1038044688781365,0.9840501515581004,0.029584552087109,0.795204837471967,200,-0.0119147957329298,False
1,2022-01-20,2022-01-20,0.02187445305389533,0.0009000550228480239,200,False,0.0019452490780268172,0.35060877740039664,0.003535923864733514,CHEMUNG CANAL TRUST COMPANY,884303,0.1231,0.0243,2021-12-31,0.3888092287228623,14.696550000089792,0.0103770313088509,0.0053402869004935,0.0842680078411971,0.9769858744254614,0.0255196663719521,0.3762583826052826,200,-0.0085911947550186,False
1,2022-01-20,2022-01-20,-0.022952035784588955,0.0009861030686682377,200,False,0.14583987190204545,0.9208778786982463,0.019464645650929015,FIRST INTERNET BANK OF INDIANA,2758613,0.1231,0.0243,2021-12-31,0.3328633189513264,15.252229223509282,0.0127997805493824,0.0025209442775927,0.1017433630569433,0.8552384218682519,-0.01230449910802,1.1341867423039789,200,-0.020298052885544,False
1,2022-01-20,2022-01-20,0.014848092708784198,-0.0005219258163250294,200,False,0.16405857382777345,1.1160377716829053,0.022905840021175298,INDEPENDENT BANK DBA INDEPENDENT FINANCIAL,122854,0.1231,0.0243,2021-12-31,0.5437349420888985,16.745570120764082,0.0132170621567509,0.0044479564321091,0.1550353130957086,0.98358269306999,0.0284068109189931,1.3726155373545776,200,-0.0184669659146515,False
1,2022-01-20,2022-01-20,-0.1600756829916745,0.0029917031752183503,200,False,0.11889459535218272,1.4453537660196711,-0.027764848461123186,CUSTOMERS BANK,2354985,0.1231,0.0243,2021-12-31,0.7343300366992401,16.788782015366458,0.0164545632544344,0.0035010915385769,0.074848672702628,0.937082420548322,-0.1489961647242668,1.6706689235597258,200,-0.0190602511457525,False
1,2022-01-20,2022-01-20,0.02317913202302342,0.0003653073912097856,200,False,0.1586181919782061,1.0378066239320471,0.11878490933177215,TRISTATE CAPITAL BANK,3475083,0.1231,0.0243,2021-12-31,0.6506805283798889,16.37476380024342,0.0065169387879355,0.0004007126423026,0.0736842129693417,0.9637050580910322,0.0444499901079583,1.2642579881566458,200,-0.0185889579861068,False
1,2022-01-20,2022-01-20,-0.023076990752286655,0.001086730640236233,200,False,-0.347210076780616,0.7589587703681064,0.04305399797931249,COMMUNITY BANK OF THE CHESAPEAKE,697978,0.1231,0.0243,2021-12-31,0.2491180088390932,14.659592252028638,0.0124135742727039,0.0050882247589976,0.101709876126528,0.9856318923265432,-0.0109287417853574,0.4622246146037074,200,-0.010933342505794,False
1,2022-01-20,2022-01-20,0.07557259177308202,0.0015029667046497594,200,False,0.5170689552195928,0.5979358899741831,-0.05920679953698421,FIRST BANK,3401970,0.1231,0.0243,2021-12-31,0.4411894058550971,14.735912029160302,0.0141138621789126,0.0061553292603993,0.1062288222354477,0.942490568863343,0.0751341997190401,1.1710305392347309,200,-0.0192515173594626,False
1,2022-01-20,2022-01-20,0.005275689244366964,0.00011223296902028946,200,False,0.15784699351235457,1.084620958568425,-0.07902659677185667,ALLY BANK,3284070,0.1231,0.0243,2021-12-31,0.1549857647583439,18.967761148377527,0.0213864136095359,0.0113315141909445,0.0967885661381784,0.9338343167214416,0.0082147420560107,1.332365333408326,200,-0.0294560301544673,False
1,2022-01-20,2022-01-20,0.008287882674796125,0.0009620249744617923,200,False,-0.1935194244935464,0.7677816281214224,0.046362549123848545,BANKWELL BANK,3109043,0.1231,0.0243,2021-12-31,0.4896290335506869,14.712596044074369,0.012654718046684,0.0093236557440558,0.0924383625320853,0.9586439596629444,0.0198332214115506,0.6145461821628908,200,-0.0153850129592315,False
1,2022-01-20,2022-01-20,-0.021548390972619406,0.0005372976439680025,200,False,-0.07791089369604481,0.929394389045335,0.01701219076738801,"FIRST MID BANK & TRUST, NATIONAL ASSOCIATION",762447,0.1231,0.0243,2021-12-31,0.3345957030906331,15.599077896465742,0.0082550165953963,0.0045313216817923,0.1151570278041783,0.9497569478799098,-0.011150639720466,0.9110731225608504,200,-0.0168473340840939,False
