bank_IDRSSD,name,doc_id,event_date,t0,CAR,alpha,beta,n_est,delisted_flag,S,S_norm,n_design,char_quarter,char_lookahead,filing_type,uninsured_share,size,ROA,NPL_ratio,equity_ratio,deposit_reliance,failed,score_rf,is_trust_or_specialized,score_ols
1412712,"COMMUNITY WEST BANK, NATIONAL ASSOCIATION",6,2023-04-18,2023-04-18,-0.0104064310477132,0.0006356459502057,0.0943179707816011,200,False,0.0952,0.0159,21,2023-03-31,False,51,0.2719782344373649,13.970332441055644,0.0092577840592744,0.0016731599706986,0.0960041115251188,0.8821664439959446,False,-0.0263008405057456,False,-0.0234271038061045
1929247,"SOUTHSTATE BANK, N.A.",6,2023-04-18,2023-04-18,-0.0153584948409605,0.000357402715952,0.8828659832227425,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.3482075113107449,17.620004854456987,0.0132959970613687,0.0040561550563802,0.1230092411036819,0.9271631075461076,False,-0.0178741044247954,False,-0.009323603043626
1890525,UNITY BANK,6,2023-04-18,2023-04-18,0.0382084392040113,-0.0002633598166376,0.3971320088374541,200,False,0.0952,0.0159,21,2023-03-31,False,51,0.3362067784367209,14.717556310168629,0.0167213061542456,0.0067992202948312,0.0970019962347442,0.8198542841930027,False,-0.0245520414788516,False,-0.0208676245435652
876634,CAPITAL CITY BANK,6,2023-04-18,2023-04-18,0.0310553485911019,0.0018016783805267,0.4965682208277514,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.3841126969435215,15.295969670408413,0.0131341264989034,0.0017087289276003,0.0943678024138087,0.9758367627920064,False,0.0047691869752582,False,0.0089786878002194
2239288,"WINTRUST BANK, NATIONAL ASSOCIATION",6,2023-04-18,2023-04-18,-0.0651259542506118,0.0004980217663761,0.9071188065462809,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.474241929540699,16.03812809879387,0.0232760506108295,0.0015446661508655,0.1163449390416232,0.9637961911773918,False,-0.0162611795397977,False,-0.0221513265062217
556815,"PEOPLES BANK, A CODORUS VALLEY COMPANY",6,2023-04-18,2023-04-18,-0.0237718959558945,0.0006979019533635,0.1592192328646305,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.2598322519385979,14.602033320928442,0.0137902892317333,0.0052388491644724,0.1008995567797397,0.9602380308358128,False,-0.0186136608102238,False,-0.022322255958766
729310,PATHFINDER BANK,6,2023-04-18,2023-04-18,0.0048353223314592,2.510442964580789e-05,-0.0882874075916216,200,False,0.0952,0.0159,21,2023-03-31,False,51,0.2684312031591649,14.15558985275087,0.0089135046998026,0.0209904937304333,0.0909463588361769,0.904927335065521,False,-0.0145740731177756,False,-0.0023522987072022
431172,PACIFIC PREMIER BANK,6,2023-04-18,2023-04-18,-0.0600418474135979,0.0002914858361052,1.026336767180225,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.3910848708726855,16.877145265853216,0.0126185900961734,0.0017546479793929,0.147485002890586,0.9464535895363276,False,-0.0118134031195093,False,-0.0055643399086109
107244,BANK OZK,6,2023-04-18,2023-04-18,0.0229906964775745,0.0008463243903155,1.0549950122028893,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.5254226061205539,17.181811755536852,0.0234576649821184,0.0018185109731182,0.1643677835586205,0.92048499760739,False,-0.0344947924036653,False,-0.0396220930297663
874845,LAKE CITY BANK,6,2023-04-18,2023-04-18,-0.0253557181195861,0.0001611906105308,0.4910298366075498,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.5352973453465987,15.671078281750155,0.0155819998598977,0.0037302573307684,0.0906219352627418,0.9491975317770126,False,-0.0144595414005938,False,-0.0177543177818393
522605,BAR HARBOR BANK AND TRUST COMPANY,6,2023-04-18,2023-04-18,-0.0083676983707056,0.0009695084637817,0.8300017542052597,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.214561310557801,15.183007346551197,0.0145794994385445,0.0026942048614554,0.1175456857602269,0.88375833733872,False,-0.0157274800260288,False,-0.0116096774991141
593007,CAMDEN NATIONAL BANK,6,2023-04-18,2023-04-18,-0.0243428987525352,3.357447269566076e-05,0.5220795725432846,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.2203525314183584,15.55727413642664,0.0093415565756736,0.0007254144463417,0.0832442092721729,0.8949296025527628,False,-0.0136864885143256,False,-0.0141826131463913
786612,MID PENN BANK,6,2023-04-18,2023-04-18,-0.0422963448456768,0.0008608338052556,0.4943748531965508,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.2869565217391304,15.336809476069028,0.0116937604736217,0.003705841466465,0.1201703388779092,0.966078021692112,False,-0.023900306148765,False,-0.0247657829200462
881478,HERITAGE BANK,6,2023-04-18,2023-04-18,-0.077550049991396,0.0006768311187574,0.557682395313129,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.419104617800408,15.794220575875066,0.0122525958034154,0.0017344757275155,0.1152064463131199,0.9062858833909812,False,-0.0014860248589772,False,0.0056831326935307
671464,BANK OF HOPE,6,2023-04-18,2023-04-18,-0.0210970721114655,-0.0004032924415106,0.8143219588637025,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.4738779942818762,16.839032594203474,0.0083156686162289,0.0085300193191389,0.1035231202333833,0.871928028661905,False,-0.0201186931337842,False,-0.0121094505116801
606046,CADENCE BANK,6,2023-04-18,2023-04-18,0.016521506319322,0.0003437771269508,0.9196037843291875,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.4418799484686391,17.760834790909605,0.0059294571948253,0.0069847856506417,0.08686686129227,0.835135967600483,False,-0.0192973281889898,False,-0.0052697501118349
782306,BROOKLINE BANK,6,2023-04-18,2023-04-18,-0.029805080720307,-0.0004575076496563,0.6753233186806809,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.3635410755815357,15.668296137029111,0.0089727105664235,0.0030926133894496,0.0910000062719911,0.7499450597029395,False,-0.0219106774770163,False,-0.017530312898505
1001152,INTERNATIONAL BANK OF COMMERCE,6,2023-04-18,2023-04-18,-0.0144743406306868,0.0011608810830197,0.7089271604142716,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.3996486150201638,16.035802688359183,0.0276785470956038,0.0065114711917263,0.1513563324122713,0.8410178011178571,False,-0.0161250543999092,False,-0.0230882275212746
59316,WAYNE BANK,6,2023-04-18,2023-04-18,-0.0849733338650407,0.0016574066869141,0.1153066839019364,200,False,0.0952,0.0159,21,2023-03-31,False,51,0.3009888930612736,14.560073975354038,0.0111364307758361,0.0017671859484625,0.0822646355630575,0.9109558911811344,False,-0.0168216655280655,False,-0.0282524499556764
491934,COLONY BANK,6,2023-04-18,2023-04-18,-0.0003098466945387,-0.0013243893140914,0.458918703870307,200,False,0.0952,0.0159,21,2023-03-31,False,51,0.3151416119872644,14.910031488429096,0.0073660756870301,0.0039509759158654,0.0862508288006597,0.9358950643851498,False,-0.012140360619186,False,-0.0016234677211804
361167,SOUTHSIDE BANK,6,2023-04-18,2023-04-18,0.000874390249226,0.0001730687104759,0.5120090462222295,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.3463568978325467,15.868088995740754,0.0145126654541961,0.0007630534756255,0.113979842721248,0.8489943750157602,False,-0.0151619802943948,False,-0.0199236568396881
316840,REPUBLIC BANK & TRUST COMPANY,6,2023-04-18,2023-04-18,-0.0074577700959627,0.0002551318617847,0.5656015531237077,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.3263968572892798,15.61796743864725,0.0182048762566722,0.0034660359977841,0.1384127275176687,0.9265184480895275,False,-0.0232605946407203,False,-0.0313312003272455
2209553,HERITAGE BANK OF COMMERCE,6,2023-04-18,2023-04-18,-0.0321273575165238,0.0005134562299692,0.6502946476484792,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.5720790086943242,15.527302511136275,0.0143942509656287,0.0006861258912361,0.1199093029310268,0.9161124291368828,False,0.0119731658589815,False,0.0106509226185249
821906,SALISBURY BANK AND TRUST COMPANY,6,2023-04-18,2023-04-18,-0.0325636916032924,0.0010301889938775,0.2208187804016909,200,False,0.0952,0.0159,21,2023-03-31,False,51,0.3706337768335884,14.263609777716248,0.0092504219546754,0.0017918811233599,0.0963628209698377,0.9178073572599106,False,-0.0141076648511813,False,-0.0140953952543984
416245,BUSEY BANK,6,2023-04-18,2023-04-18,-0.0310234028018334,0.000585892883183,0.6357506607833433,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.3509500139366348,16.326275644570458,0.0135302331881476,0.0019538890405754,0.1152117838475898,0.9088043878303056,False,8.197239884405274e-05,False,-0.0021780171512724
399517,CNB BANK,6,2023-04-18,2023-04-18,0.006910874773805,-2.937218541927373e-05,0.6309453710510838,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.3664124353996188,15.531637483212943,0.0123927253587625,0.0050075090502344,0.0944293674874495,0.9653214537547484,False,-0.0189990846826227,False,-0.0231166179595208
664756,PROSPERITY BANK,6,2023-04-18,2023-04-18,-0.0011329777173753,0.0003828278117878,0.7051199912016269,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.3813784745800975,17.448583680821326,0.0134924388875158,0.0011635244799168,0.1776872602477297,0.8700574552260107,False,0.0021494546583666,False,0.0019362759216056
767974,CFBANK NATIONAL ASSOCIATION,6,2023-04-18,2023-04-18,-0.0946887317372189,0.0001150847935777,0.038626317699285,200,False,0.0952,0.0159,21,2023-03-31,False,51,0.2981435517492403,14.469589413759238,0.010225801587838,0.0004397919869654,0.0936216120663211,0.9235100536281456,False,-0.0202953631945948,False,-0.0184817794181348
716374,FIRST HARRISON BANK,6,2023-04-18,2023-04-18,-0.0563240119845559,-0.0009001231988931,0.1172163867502805,200,False,0.0952,0.0159,21,2023-03-31,False,51,0.2583712476830119,13.937510467873588,0.012746137654746,0.0022895505471031,0.0772938179462077,0.996353348184733,False,0.0070742222925307,False,0.0123611944077624
197478,EAST WEST BANK,6,2023-04-18,2023-04-18,-0.001046307450638,0.0003219534186904,1.2980720686435323,200,False,0.0952,0.0159,21,2023-03-31,False,31,0.5754697112066873,18.023465670527603,0.0193776920982275,0.0019026770037175,0.092167693083664,0.9018624111365308,False,-0.01286575047623,False,-0.0139063912017444
958727,AMERICAN NATIONAL BANK AND TRUST COMPANY,6,2023-04-18,2023-04-18,-0.0394180291582574,-9.873142777162196e-05,0.5777996049850102,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.3810702420412361,14.937698087227632,0.0126580382775431,0.0008576621683717,0.1139096473915911,0.9610480272331294,False,-0.0104652809653532,False,-0.0051935105132805
968070,CAPITOL FEDERAL SAVINGS BANK,6,2023-04-18,2023-04-18,-0.0256854807767862,-0.0002383859833466,0.5716048713020307,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.1120148191629281,16.127869926710737,0.0056552529742364,0.0007524263996898,0.0968844812482831,0.6885452530471682,False,-0.0177135245805628,False,-0.0070058531830319
202907,"COMMUNITY BANK, NATIONAL ASSOCIATION",6,2023-04-18,2023-04-18,-0.0117506847063882,-0.0001992144788827,0.6573952583053392,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.2863247077167464,16.525695811552303,-0.000704893407823,0.0037595730126066,0.0832390903176277,0.9667254738000032,False,0.0082339654928668,False,0.007491222392422
601416,FIVE STAR BANK,6,2023-04-18,2023-04-18,-0.0093915970405568,-0.0002856322787163,0.6886527474818996,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.3041680516728651,15.595041732080896,0.0085256189518037,0.0020737443373183,0.074991939534445,0.9432500382118392,False,-0.0130083048243531,False,-0.0247835618124001
662369,BANK OF THE SIERRA,6,2023-04-18,2023-04-18,0.0184851269984523,-0.0001565530796794,0.5543012011076797,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.2692544525475354,15.122435901097427,0.0108455243537126,0.0005049184067587,0.098752407440086,0.8939474931274749,False,-0.0014938907324026,False,0.0063714246354098
439404,FIRST NATIONAL BANK,6,2023-04-18,2023-04-18,0.0477799331849664,0.0001983034447814,0.6151387590725784,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.1942259866671854,14.83680650238358,0.0117776238831082,0.0010126852954363,0.071999297030277,0.9574800998422888,False,-0.012853950463783,False,-0.0214266815987469
2608754,MERCANTILE BANK,6,2023-04-18,2023-04-18,-0.0382808805661561,0.0006606683886147,0.6637576361653936,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.4328490281855914,15.399893397127066,0.0193196413414239,0.0019673256161969,0.1168357606954972,0.8394513296816923,False,-0.0213916887997085,False,-0.0243758251356513
29636,"CITIZENS BANK OF PHILADELPHIA, THE",6,2023-04-18,2023-04-18,0.0335011057803132,-0.0003523941255593,0.1069454520423627,200,False,0.0952,0.0159,21,2023-03-31,False,51,0.3843808107103012,14.06943856786332,0.0045551901784142,0.0052834778929553,0.0453222804808704,0.9067813481438746,False,-0.0077057562247196,False,-0.0078398205359504
2652092,EAGLEBANK,6,2023-04-18,2023-04-18,-0.1830612543397992,-0.0004336169204098,0.5952745422039557,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.395539971295658,16.217072373499345,0.0096558043245873,0.0008723988799823,0.111377063488426,0.765239036575971,False,-0.012250394119973,False,-0.0046747916396503
1436204,BANK OF MARIN,6,2023-04-18,2023-04-18,-0.0916808512236247,5.2299988976081654e-05,0.552539554525753,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.3908561294531688,15.235038272565149,0.0093868034833901,0.0009591313470256,0.1005862641097687,0.8778197399136272,False,0.0090072586962107,False,0.0184998197182493
2634351,MACATAWA BANK,6,2023-04-18,2023-04-18,-0.0332709225385114,0.0010610333242675,0.3742577541822148,200,False,0.0952,0.0159,21,2023-03-31,False,51,0.3713596425224535,14.785185077621232,0.0185280267689411,6.142375346634716e-05,0.0955937728234877,0.9807375019758936,False,0.0242106096454786,False,0.0348317759561162
754929,"NATIONAL BANK OF BLACKSBURG, THE",6,2023-04-18,2023-04-18,-0.0843869025851305,0.0015501386751025,0.089260163660439,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.3824040307322317,14.316950473447768,0.0119653781697865,0.003322189354291,0.0723343328708125,0.99414689625545,False,0.0031870364014207,False,-0.0097890894922004
687009,LAKELAND BANK,6,2023-04-18,2023-04-18,-0.0348929595128378,0.0013799095090479,0.6732235128968628,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.4377469040524375,16.198472979563103,0.0079439259666849,0.0021223373173369,0.1160171409710048,0.8964382548655562,False,-0.0193635880804353,False,-0.0113337315963972
2634191,GLACIER BANK,6,2023-04-18,2023-04-18,-0.1179360459566253,0.0001502701849235,0.8568175295630668,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.2660167911225951,17.1399937640165,0.0092160285994029,0.0020567726682286,0.1068019750195755,0.8163071455896966,False,-0.0059205939404313,False,0.0038236957035506
186221,"OLD POINT NATIONAL BANK OF PHOEBUS, THE",6,2023-04-18,2023-04-18,-0.0331404198880692,0.0009033356409686,-0.0853968752507771,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.3360723178251517,14.157771010496088,0.0099053565480954,0.0015736077685557,0.0857252222278246,0.9355654548067251,False,-0.0137825305117136,False,-0.0105365029205011
474919,"FULTON BANK, NATIONAL ASSOCIATION",6,2023-04-18,2023-04-18,-0.1055386828309041,0.0007664111579474,0.7979203042286294,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.3310792814647899,17.111199709355635,0.011007255442026,0.0080340922468209,0.1044105699760394,0.8897356242771671,False,-0.0187881229994057,False,-0.0116237099122019
473501,BERKSHIRE BANK,6,2023-04-18,2023-04-18,-0.1037210083516995,0.0006794758868959,0.8801387907830426,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.3895479678432564,16.32630163018028,0.0094099166944654,0.0039071271646732,0.0814354881512031,0.8998348364369756,False,-0.006071137505635,False,-0.0052978606373965
508346,HAWTHORN BANK,6,2023-04-18,2023-04-18,-0.0325527602079046,0.0003018049834786,0.1572566715780948,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.2602885486894873,14.450607986383815,0.0081496137676544,0.0126950752901717,0.090204249032697,0.9381748799630978,False,-0.0179785636070978,False,-0.0224477178060989
236706,PEAPACK-GLADSTONE BANK,6,2023-04-18,2023-04-18,-0.0477495623194677,0.0009784487765537,0.7323208406572649,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.4542628760213847,15.684203135839583,0.0122342923467461,0.0053274180695001,0.1053520167770118,0.9164456812231,False,-0.0165559182455959,False,-0.0163614481640267
657365,HANMI BANK,6,2023-04-18,2023-04-18,-0.0169699336118247,0.0003120940802614,0.8846500170448002,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.4192809174857296,15.818069705415231,0.0140253969025336,0.0033505405733752,0.101643360749677,0.9337486290418192,False,-0.0176250759068114,False,-0.018884309570469
636771,INDEPENDENT BANK,6,2023-04-18,2023-04-18,-0.0055320786660017,0.0008432438753735,0.6867580513387525,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.1855160813134862,15.451548920445529,0.0110088305512964,0.001761398509612,0.076050476874698,0.9727657534835604,False,-0.0050151155965604,False,-0.0082808602508762
2353595,FIRST COMMUNITY BANK,6,2023-04-18,2023-04-18,-0.0037086607943485,0.0007192088840081,0.5735356737519539,200,False,0.0952,0.0159,21,2023-03-31,False,51,0.162720081986734,14.92318961894581,0.0154367355459805,0.0065218383212001,0.1267865613327149,0.984811045961793,False,-0.0151104451513525,False,-0.0217290485170049
542528,CIVISTA BANK,6,2023-04-18,2023-04-18,-0.0379921080331675,0.0002856643442019,0.5368184975993516,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.2590354981552387,15.091053789025668,0.0158686449316687,0.002722028129819,0.1174712607724974,0.908313009114174,False,-0.0170280420963275,False,-0.010426509256074
933023,"SHORE UNITED BANK, NATIONAL ASSOCIATION",6,2023-04-18,2023-04-18,-0.0166350399866423,-0.0005649914553237,0.4841213468604685,200,False,0.0952,0.0159,21,2023-03-31,False,51,0.1983234634883424,15.084035508334962,0.0087310060400427,0.0011219241110772,0.1103601525929209,0.9496473041441804,False,-0.0148514407767525,False,-0.0091831107214406
1162017,UNITED SECURITY BANK,6,2023-04-18,2023-04-18,-0.0201856301863963,0.0004543503390061,0.2021943177459486,200,False,0.0952,0.0159,21,2023-03-31,False,51,0.5267547949003958,14.048091833523806,0.019371511578607,0.0144018363746874,0.0965255065368153,0.9774650629971264,False,-0.0127012428542406,False,-0.0117799094349245
628123,"BANK OF GLEN BURNIE, THE",6,2023-04-18,2023-04-18,0.0572529404945339,-0.0012929681603714,0.4649260480616736,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.0709276090644621,12.803196141802,0.0053057843506881,0.0025958227889346,0.0499756451288881,0.9937343757694436,False,0.006400903483846,False,0.0161945903378815
333203,UNION BANK,6,2023-04-18,2023-04-18,0.0565708615376547,-0.00026527665026,0.2050977209155347,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.1508779751251228,14.124160754727235,0.0094154904647962,0.0024052442311,0.0563196155072099,0.9566426077630824,False,-0.0066791957447105,False,-0.0030754724709081
2925666,PINNACLE BANK,6,2023-04-18,2023-04-18,-0.0004340324552991,-9.668194089248472e-05,1.151252426478805,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.4214014200926578,17.62189929915776,0.0129124231625798,0.0013914547456599,0.1286968924360919,0.9278842414182332,False,-0.0190322118977702,False,-0.0081694133228202
139740,WEST BANK,6,2023-04-18,2023-04-18,-0.0225510271703659,-0.000546719345804,0.715523970740615,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.468863865512663,15.102948483741994,0.010307187184955,0.0001146512298702,0.0908786581779836,0.8514510230578476,False,-0.015774018229613,False,-0.016394526690766
494261,PACIFIC WESTERN BANK,6,2023-04-18,2023-04-18,-0.0263045312420907,-0.0001330490017174,0.8675714871817976,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.236375043002749,17.60546800330454,-0.107262271103309,0.0032058859007128,0.0635765384130166,0.6883827134539907,False,-0.0199655718948071,False,-0.0051787949036572
2760232,VILLAGE BANK,6,2023-04-18,2023-04-18,-0.024809494825574,0.0008186644932927,0.1685788663982277,200,False,0.0952,0.0159,21,2023-03-31,False,51,0.3093552920070148,13.50631880202461,0.0095744101138902,0.0045415105137814,0.1000912756797994,0.9383289255172436,False,-0.0099964926062443,False,-0.0115328213065791
2328137,FIRST COMMUNITY BANK,6,2023-04-18,2023-04-18,0.0006684038097157,0.0003121724776706,0.2083183429015647,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.2771577266079614,14.366602693998816,0.0090897197759037,0.004150771806139,0.0769963582336251,0.8897472256511985,False,-0.0087629933296706,False,0.000302208434484
204004,PROVIDENT BANK,6,2023-04-18,2023-04-18,-0.0333069582143601,0.0004953316876221,0.674300528321976,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.4691694012503845,16.438251351087384,0.0120716551050276,0.0034677482298394,0.1160458889591853,0.8496681585016566,False,-0.0192600814394927,False,-0.0115192781932988
3465226,HTLF BANK,6,2023-04-18,2023-04-18,-0.1058431601869887,0.0008945528378698,0.7004550694903752,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.4160202648309641,16.168096225143042,0.0120612016855395,0.00373866618007,0.0909434735092745,0.970588346088495,False,0.0049562238917984,False,0.0076507172583605
2953418,OPTIMUMBANK,6,2023-04-18,2023-04-18,0.0195563654591406,4.9849020756484866e-05,0.1833593889231325,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.3257329113397539,13.338880220507502,0.0090582277828602,0.0,0.1002203352703939,0.9467822313872064,False,-0.0185191832208396,False,-0.016070309506327
2618780,TEXAS CAPITAL BANK,6,2023-04-18,2023-04-18,0.0166940570316567,0.0012326690854283,0.9723163814359918,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.6347547858540132,17.168620273647353,0.0060478099318094,0.0048276659698273,0.1144958186359327,0.8830628086477476,False,0.0047207506463947,False,0.0051358936514617
354310,UNIVEST BANK AND TRUST CO.,6,2023-04-18,2023-04-18,-0.0443768459602202,0.0007812073288284,0.5413104563137826,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.4366992751255346,15.80936411823708,0.0126692265657776,0.0021389127604448,0.1111386930352887,0.9118726772668856,False,-0.0170681702604492,False,-0.0194272369833061
703767,CENTRAL VALLEY COMMUNITY BANK,6,2023-04-18,2023-04-18,-0.2723130498985901,0.0020209089339288,0.4612983716216031,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.3943334089871183,14.717192702134078,0.0126409237323358,0.0,0.1014963405288861,0.983240147753766,False,0.0067390097771998,False,0.0067237302865851
2849801,SOUTHERN FIRST BANK,6,2023-04-18,2023-04-18,-0.1054581637833877,-0.000347734885989,0.7022153295090678,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.4181466537246691,15.186603967817735,0.0032185551225792,0.0013819284749092,0.0828762714308051,0.9537780309270132,False,-0.0176819572642997,False,-0.0085758726134658
2858960,"BANCORP BANK NATIONAL ASSOCIATION, THE",6,2023-04-18,2023-04-18,-0.0345238063583513,0.0032804213164481,1.1931221440137156,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.1736609477725923,15.844881215703117,0.0285414051444443,0.0066106547193665,0.1063584594422401,0.9883414414418388,False,-0.0091461265900908,False,-0.027675160093887
895710,CITIZENS & NORTHERN BANK,6,2023-04-18,2023-04-18,-0.0444707234693249,-0.000197019596265,0.3110129740821528,200,False,0.0952,0.0159,21,2023-03-31,False,51,0.2287916488773889,14.69700692593139,0.0109504619985007,0.008071167398257,0.1083557326331222,0.8986485105560726,False,-0.0208720579212028,False,-0.0196418706389245
2372774,"SUMMIT COMMUNITY BANK, INC.",6,2023-04-18,2023-04-18,0.0074496968367963,-0.0001198555846157,0.5317713621093297,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.2829621654345759,15.189057515066509,0.015633015591996,0.0023555332611812,0.1165383834337637,0.9487378496081352,False,-0.0204231039558303,False,-0.0274853251209306
1356768,ENTERPRISE BANK AND TRUST COMPANY,6,2023-04-18,2023-04-18,-0.0285292605340673,0.0004303326499394,0.8011515263626207,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.321997018453918,15.306590744639264,0.0102965156056283,0.0023315146363524,0.0834531959474016,0.9866150062352608,False,-0.0139326283966424,False,-0.0223212012934356
1190476,ENTERPRISE BANK & TRUST,6,2023-04-18,2023-04-18,-0.0166020565456304,0.001331010768511,0.7309254493464392,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.4569797267727822,16.403326020441007,0.0171918978001432,0.0018784122816821,0.1210921182700077,0.9646425875601282,False,-0.0166686178804146,False,-0.0187605060026633
633378,KEARNY BANK,6,2023-04-18,2023-04-18,-0.0400823038503522,-0.0005837312836434,0.6645404899803342,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.2238547628915694,15.936962667531107,0.0049625781051111,0.0073724079102088,0.0939321683508237,0.7768607766737283,False,-0.0202467796242904,False,0.0001234972998595
1918344,PREFERRED BANK,6,2023-04-18,2023-04-18,-0.0372443409336344,0.0003254301196,0.6562507757267113,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.5659401070799817,15.681475268424784,0.023566707576576,5.347865846318517e-05,0.1015976529235471,0.93181820530637,False,-0.0217295683423094,False,-0.0221508808136698
3138146,WESTERN ALLIANCE BANK,6,2023-04-18,2023-04-18,0.2292374925915746,0.0001711979631693,1.501214609042679,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.5216021473876893,18.07799138702784,0.0080467282861607,0.0128062456300694,0.0827294514067299,0.7349042507433242,False,-0.0194486192675623,False,-0.0082739910871124
537449,FIRST BUSINESS BANK,6,2023-04-18,2023-04-18,-0.0157956604829045,0.0004225368379021,0.5398044078410634,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.3991139511320838,14.96727807321453,0.0126443684453407,0.0013422158756758,0.0952136368521199,0.8654152161800076,False,-0.0208753934446622,False,-0.0168697480094645
310978,WATERSTONE BANK,6,2023-04-18,2023-04-18,-0.0297980962990435,0.000164214559156,0.3952846778619899,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.1500766307673528,14.561946340960034,0.003915679213906,0.002615766816395,0.1503194170283692,0.6993032704111977,False,-0.0216454610665894,False,-0.0243812694350814
220527,PEOPLES BANK,6,2023-04-18,2023-04-18,-0.0725403621590803,0.0013303499602722,0.1284635851841077,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.2722579432330396,14.286883249616247,0.0086980836254331,0.003466224288682,0.0801720393061505,0.9601266436911234,False,-0.0013568356008304,False,-0.0011250430244896
2954059,BCB COMMUNITY BANK,6,2023-04-18,2023-04-18,0.032810226972171,-0.0003293809696138,0.6117584333205142,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.339524314307695,15.14082273334937,0.0091110071850686,0.0017029845317605,0.0886580077377662,0.8364394286627317,False,-0.021079043922725,False,-0.0202595160182626
2385514,"FIRST BANK, THE",6,2023-04-18,2023-04-18,-0.020136184565268,0.0002124804340181,0.631678795117282,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.3637932540055212,15.895863184480246,0.0101477503255782,0.0034954820703242,0.1290807179256108,0.9573601120207982,False,-0.008057377130006,False,-0.0077014180970995
456045,CENTENNIAL BANK,6,2023-04-18,2023-04-18,0.0238156878445939,0.0009555028259518,0.8387709576874599,200,False,0.0952,0.0159,21,2023-03-31,False,41,0.4531073227220604,16.926879966375584,0.0207673613602562,0.0051413697701192,0.1608481719191035,0.9470770405982492,False,-0.0198930677655662,False,-0.0109563255029057
561574,SUMMIT STATE BANK,6,2023-04-18,2023-04-18,0.0793669775291468,0.000476090460959,0.1192324729197304,200,False,0.0952,0.0159,21,2023-03-31,False,51,0.2912158889068303,13.955015075904258,0.0143202076360524,0.0112810510632534,0.0805990063529395,0.9608462885475372,False,-0.0195710692615911,False,-0.018717515474195
